date,window,pillar,score
2015-11-06,full,liquidity,43.52
2015-11-06,full,macro,92.42
2015-11-06,full,sentiment,73.5
2015-11-06,full,valuation,81.49
2015-11-06,rolling20y,leverage,42.57
2015-11-06,rolling20y,liquidity,46.07
2015-11-06,rolling20y,macro,92.42
2015-11-06,rolling20y,sentiment,78.76
2015-11-06,rolling20y,valuation,65.98
2015-11-09,full,leverage,51.1
2015-11-09,full,liquidity,43.48
2015-11-09,full,macro,92.56
2015-11-09,full,sentiment,58.96
2015-11-09,full,valuation,81.49
2015-11-09,rolling20y,leverage,42.73
2015-11-09,rolling20y,liquidity,46.0
2015-11-09,rolling20y,macro,92.56
2015-11-09,rolling20y,sentiment,65.96
2015-11-09,rolling20y,valuation,65.98
2015-11-10,full,leverage,50.93
2015-11-10,full,liquidity,43.77
2015-11-10,full,macro,91.75
2015-11-10,full,sentiment,67.25
2015-11-10,full,valuation,81.49
2015-11-10,rolling20y,leverage,42.48
2015-11-10,rolling20y,liquidity,46.3
2015-11-10,rolling20y,macro,91.75
2015-11-10,rolling20y,sentiment,73.31
2015-11-10,rolling20y,valuation,65.98
2015-11-11,full,leverage,50.93
2015-11-11,full,liquidity,37.38
2015-11-11,full,macro,92.9
2015-11-11,full,sentiment,62.25
2015-11-11,full,valuation,81.49
2015-11-11,rolling20y,leverage,42.48
2015-11-11,rolling20y,liquidity,39.91
2015-11-11,rolling20y,macro,92.9
2015-11-11,rolling20y,sentiment,68.89
2015-11-11,rolling20y,valuation,65.98
2015-11-12,full,leverage,50.86
2015-11-12,full,liquidity,37.57
2015-11-12,full,macro,93.31
2015-11-12,full,sentiment,48.15
2015-11-12,full,valuation,81.49
2015-11-12,rolling20y,leverage,42.39
2015-11-12,rolling20y,liquidity,40.12
2015-11-12,rolling20y,macro,93.31
2015-11-12,rolling20y,sentiment,56.0
2015-11-12,rolling20y,valuation,65.98
2015-11-13,full,leverage,50.81
2015-11-13,full,liquidity,37.85
2015-11-13,full,macro,92.97
2015-11-13,full,sentiment,39.36
2015-11-13,full,valuation,81.49
2015-11-13,rolling20y,leverage,42.31
2015-11-13,rolling20y,liquidity,40.43
2015-11-13,rolling20y,macro,92.97
2015-11-13,rolling20y,sentiment,46.17
2015-11-13,rolling20y,valuation,65.98
2015-11-16,full,leverage,50.63
2015-11-16,full,liquidity,38.18
2015-11-16,full,macro,92.71
2015-11-16,full,sentiment,49.16
2015-11-16,full,valuation,81.49
2015-11-16,rolling20y,leverage,42.04
2015-11-16,rolling20y,liquidity,40.8
2015-11-16,rolling20y,macro,92.71
2015-11-16,rolling20y,sentiment,57.05
2015-11-16,rolling20y,valuation,65.98
2015-11-17,full,leverage,50.68
2015-11-17,full,liquidity,38.24
2015-11-17,full,macro,93.32
2015-11-17,full,sentiment,45.65
2015-11-17,full,valuation,81.49
2015-11-17,rolling20y,leverage,42.12
2015-11-17,rolling20y,liquidity,40.88
2015-11-17,rolling20y,macro,93.32
2015-11-17,rolling20y,sentiment,53.35
2015-11-17,rolling20y,valuation,65.98
2015-11-18,full,leverage,50.78
2015-11-18,full,liquidity,37.27
2015-11-18,full,macro,93.22
2015-11-18,full,sentiment,56.65
2015-11-18,full,valuation,81.49
2015-11-18,rolling20y,leverage,42.26
2015-11-18,rolling20y,liquidity,39.84
2015-11-18,rolling20y,macro,93.22
2015-11-18,rolling20y,sentiment,64.08
2015-11-18,rolling20y,valuation,65.98
2015-11-19,full,leverage,50.82
2015-11-19,full,liquidity,37.6
2015-11-19,full,macro,93.18
2015-11-19,full,sentiment,55.76
2015-11-19,full,valuation,81.49
2015-11-19,rolling20y,leverage,42.33
2015-11-19,rolling20y,liquidity,40.18
2015-11-19,rolling20y,macro,93.18
2015-11-19,rolling20y,sentiment,63.27
2015-11-19,rolling20y,valuation,65.98
2015-11-20,full,leverage,50.82
2015-11-20,full,liquidity,37.55
2015-11-20,full,macro,93.09
2015-11-20,full,sentiment,66.16
2015-11-20,full,valuation,81.49
2015-11-20,rolling20y,leverage,42.33
2015-11-20,rolling20y,liquidity,40.12
2015-11-20,rolling20y,macro,93.09
2015-11-20,rolling20y,sentiment,72.34
2015-11-20,rolling20y,valuation,65.98
2015-11-23,full,leverage,50.88
2015-11-23,full,liquidity,37.82
2015-11-23,full,macro,92.31
2015-11-23,full,sentiment,65.0
2015-11-23,full,valuation,81.49
2015-11-23,rolling20y,leverage,42.41
2015-11-23,rolling20y,liquidity,40.41
2015-11-23,rolling20y,macro,92.31
2015-11-23,rolling20y,sentiment,71.28
2015-11-23,rolling20y,valuation,65.98
2015-11-24,full,leverage,50.82
2015-11-24,full,liquidity,37.95
2015-11-24,full,macro,91.1
2015-11-24,full,sentiment,63.25
2015-11-24,full,valuation,81.49
2015-11-24,rolling20y,leverage,42.33
2015-11-24,rolling20y,liquidity,40.56
2015-11-24,rolling20y,macro,91.1
2015-11-24,rolling20y,sentiment,69.8
2015-11-24,rolling20y,valuation,65.98
2015-11-25,full,leverage,50.78
2015-11-25,full,liquidity,37.77
2015-11-25,full,macro,90.84
2015-11-25,full,sentiment,67.9
2015-11-25,full,valuation,81.49
2015-11-25,rolling20y,leverage,42.26
2015-11-25,rolling20y,liquidity,40.4
2015-11-25,rolling20y,macro,90.84
2015-11-25,rolling20y,sentiment,74.1
2015-11-25,rolling20y,valuation,65.98
2015-11-26,full,leverage,50.78
2015-11-26,full,liquidity,37.77
2015-11-26,full,macro,90.84
2015-11-26,full,sentiment,67.9
2015-11-26,full,valuation,81.49
2015-11-26,rolling20y,leverage,42.26
2015-11-26,rolling20y,liquidity,40.4
2015-11-26,rolling20y,macro,90.84
2015-11-26,rolling20y,sentiment,74.1
2015-11-26,rolling20y,valuation,65.98
2015-11-27,full,leverage,50.73
2015-11-27,full,liquidity,37.77
2015-11-27,full,macro,91.24
2015-11-27,full,sentiment,68.3
2015-11-27,full,valuation,81.49
2015-11-27,rolling20y,leverage,42.19
2015-11-27,rolling20y,liquidity,40.4
2015-11-27,rolling20y,macro,91.24
2015-11-27,rolling20y,sentiment,74.49
2015-11-27,rolling20y,valuation,65.98
2015-11-30,full,leverage,50.83
2015-11-30,full,liquidity,38.1
2015-11-30,full,macro,89.97
2015-11-30,full,sentiment,61.71
2015-11-30,full,valuation,81.49
2015-11-30,rolling20y,leverage,42.34
2015-11-30,rolling20y,liquidity,40.75
2015-11-30,rolling20y,macro,89.97
2015-11-30,rolling20y,sentiment,68.49
2015-11-30,rolling20y,valuation,65.98
2015-12-01,full,leverage,50.29
2015-12-01,full,liquidity,37.74
2015-12-01,full,macro,89.97
2015-12-01,full,sentiment,71.29
2015-12-01,full,valuation,80.58
2015-12-01,rolling20y,leverage,41.78
2015-12-01,rolling20y,liquidity,39.69
2015-12-01,rolling20y,macro,89.97
2015-12-01,rolling20y,sentiment,77.2
2015-12-01,rolling20y,valuation,64.24
2015-12-02,full,leverage,50.53
2015-12-02,full,liquidity,37.28
2015-12-02,full,macro,91.42
2015-12-02,full,sentiment,63.37
2015-12-02,full,valuation,80.58
2015-12-02,rolling20y,leverage,42.13
2015-12-02,rolling20y,liquidity,39.23
2015-12-02,rolling20y,macro,91.42
2015-12-02,rolling20y,sentiment,69.93
2015-12-02,rolling20y,valuation,64.24
2015-12-03,full,leverage,50.47
2015-12-03,full,liquidity,35.99
2015-12-03,full,macro,91.46
2015-12-03,full,sentiment,49.42
2015-12-03,full,valuation,80.58
2015-12-03,rolling20y,leverage,42.04
2015-12-03,rolling20y,liquidity,37.95
2015-12-03,rolling20y,macro,91.46
2015-12-03,rolling20y,sentiment,57.44
2015-12-03,rolling20y,valuation,64.24
2015-12-04,full,leverage,50.65
2015-12-04,full,liquidity,36.59
2015-12-04,full,macro,93.38
2015-12-04,full,sentiment,70.27
2015-12-04,full,valuation,80.58
2015-12-04,rolling20y,leverage,42.31
2015-12-04,rolling20y,liquidity,38.58
2015-12-04,rolling20y,macro,93.38
2015-12-04,rolling20y,sentiment,76.36
2015-12-04,rolling20y,valuation,64.24
2015-12-07,full,leverage,50.65
2015-12-07,full,liquidity,37.24
2015-12-07,full,macro,93.92
2015-12-07,full,sentiment,63.74
2015-12-07,full,valuation,80.58
2015-12-07,rolling20y,leverage,42.31
2015-12-07,rolling20y,liquidity,39.25
2015-12-07,rolling20y,macro,93.92
2015-12-07,rolling20y,sentiment,70.3
2015-12-07,rolling20y,valuation,64.24
2015-12-08,full,leverage,50.4
2015-12-08,full,liquidity,37.04
2015-12-08,full,macro,93.95
2015-12-08,full,sentiment,52.2
2015-12-08,full,valuation,80.58
2015-12-08,rolling20y,leverage,41.94
2015-12-08,rolling20y,liquidity,39.05
2015-12-08,rolling20y,macro,93.95
2015-12-08,rolling20y,sentiment,60.14
2015-12-08,rolling20y,valuation,64.24
2015-12-09,full,leverage,50.47
2015-12-09,full,liquidity,37.39
2015-12-09,full,macro,93.48
2015-12-09,full,sentiment,41.66
2015-12-09,full,valuation,80.58
2015-12-09,rolling20y,leverage,42.05
2015-12-09,rolling20y,liquidity,39.4
2015-12-09,rolling20y,macro,93.48
2015-12-09,rolling20y,sentiment,48.83
2015-12-09,rolling20y,valuation,64.24
2015-12-10,full,leverage,50.4
2015-12-10,full,liquidity,37.19
2015-12-10,full,macro,93.92
2015-12-10,full,sentiment,43.3
2015-12-10,full,valuation,80.58
2015-12-10,rolling20y,leverage,41.94
2015-12-10,rolling20y,liquidity,39.2
2015-12-10,rolling20y,macro,93.92
2015-12-10,rolling20y,sentiment,50.78
2015-12-10,rolling20y,valuation,64.24
2015-12-11,full,leverage,50.13
2015-12-11,full,liquidity,37.89
2015-12-11,full,macro,93.79
2015-12-11,full,sentiment,20.74
2015-12-11,full,valuation,80.58
2015-12-11,rolling20y,leverage,41.55
2015-12-11,rolling20y,liquidity,39.89
2015-12-11,rolling20y,macro,93.79
2015-12-11,rolling20y,sentiment,24.91
2015-12-11,rolling20y,valuation,64.24
2015-12-14,full,leverage,50.19
2015-12-14,full,liquidity,37.46
2015-12-14,full,macro,95.44
2015-12-14,full,sentiment,26.95
2015-12-14,full,valuation,80.58
2015-12-14,rolling20y,leverage,41.63
2015-12-14,rolling20y,liquidity,39.47
2015-12-14,rolling20y,macro,95.44
2015-12-14,rolling20y,sentiment,32.11
2015-12-14,rolling20y,valuation,64.24
2015-12-15,full,leverage,50.29
2015-12-15,full,liquidity,37.02
2015-12-15,full,macro,95.34
2015-12-15,full,sentiment,34.95
2015-12-15,full,valuation,80.58
2015-12-15,rolling20y,leverage,41.79
2015-12-15,rolling20y,liquidity,39.02
2015-12-15,rolling20y,macro,95.34
2015-12-15,rolling20y,sentiment,41.38
2015-12-15,rolling20y,valuation,64.24
2015-12-16,full,leverage,50.29
2015-12-16,full,liquidity,37.09
2015-12-16,full,macro,95.37
2015-12-16,full,sentiment,50.67
2015-12-16,full,valuation,80.58
2015-12-16,rolling20y,leverage,41.79
2015-12-16,rolling20y,liquidity,39.09
2015-12-16,rolling20y,macro,95.37
2015-12-16,rolling20y,sentiment,58.84
2015-12-16,rolling20y,valuation,64.24
2015-12-17,full,leverage,50.29
2015-12-17,full,liquidity,37.33
2015-12-17,full,macro,95.74
2015-12-17,full,sentiment,45.12
2015-12-17,full,valuation,80.58
2015-12-17,rolling20y,leverage,41.79
2015-12-17,rolling20y,liquidity,39.31
2015-12-17,rolling20y,macro,95.74
2015-12-17,rolling20y,sentiment,52.9
2015-12-17,rolling20y,valuation,64.24
2015-12-18,full,leverage,50.06
2015-12-18,full,liquidity,37.47
2015-12-18,full,macro,93.9
2015-12-18,full,sentiment,36.26
2015-12-18,full,valuation,80.58
2015-12-18,rolling20y,leverage,41.45
2015-12-18,rolling20y,liquidity,39.44
2015-12-18,rolling20y,macro,93.9
2015-12-18,rolling20y,sentiment,42.89
2015-12-18,rolling20y,valuation,64.24
2015-12-21,full,leverage,49.93
2015-12-21,full,liquidity,37.57
2015-12-21,full,macro,93.97
2015-12-21,full,sentiment,46.16
2015-12-21,full,valuation,80.58
2015-12-21,rolling20y,leverage,41.25
2015-12-21,rolling20y,liquidity,39.58
2015-12-21,rolling20y,macro,93.97
2015-12-21,rolling20y,sentiment,54.09
2015-12-21,rolling20y,valuation,64.24
2015-12-22,full,leverage,49.99
2015-12-22,full,liquidity,37.2
2015-12-22,full,macro,93.13
2015-12-22,full,sentiment,58.5
2015-12-22,full,valuation,80.58
2015-12-22,rolling20y,leverage,41.34
2015-12-22,rolling20y,liquidity,39.21
2015-12-22,rolling20y,macro,93.13
2015-12-22,rolling20y,sentiment,65.9
2015-12-22,rolling20y,valuation,64.24
2015-12-23,full,leverage,49.99
2015-12-23,full,liquidity,36.71
2015-12-23,full,macro,90.39
2015-12-23,full,sentiment,65.49
2015-12-23,full,valuation,80.58
2015-12-23,rolling20y,leverage,41.35
2015-12-23,rolling20y,liquidity,38.69
2015-12-23,rolling20y,macro,90.39
2015-12-23,rolling20y,sentiment,72.09
2015-12-23,rolling20y,valuation,64.24
2015-12-24,full,leverage,50.25
2015-12-24,full,liquidity,36.97
2015-12-24,full,macro,90.36
2015-12-24,full,sentiment,64.41
2015-12-24,full,valuation,80.58
2015-12-24,rolling20y,leverage,41.72
2015-12-24,rolling20y,liquidity,38.92
2015-12-24,rolling20y,macro,90.36
2015-12-24,rolling20y,sentiment,71.13
2015-12-24,rolling20y,valuation,64.24
2015-12-25,full,leverage,50.25
2015-12-25,full,liquidity,36.97
2015-12-25,full,macro,90.36
2015-12-25,full,sentiment,64.41
2015-12-25,full,valuation,80.58
2015-12-25,rolling20y,leverage,41.72
2015-12-25,rolling20y,liquidity,38.92
2015-12-25,rolling20y,macro,90.36
2015-12-25,rolling20y,sentiment,71.13
2015-12-25,rolling20y,valuation,64.24
2015-12-28,full,leverage,50.31
2015-12-28,full,liquidity,37.33
2015-12-28,full,macro,91.47
2015-12-28,full,sentiment,56.23
2015-12-28,full,valuation,80.58
2015-12-28,rolling20y,leverage,41.81
2015-12-28,rolling20y,liquidity,39.25
2015-12-28,rolling20y,macro,91.47
2015-12-28,rolling20y,sentiment,63.99
2015-12-28,rolling20y,valuation,64.24
2015-12-29,full,leverage,50.25
2015-12-29,full,liquidity,36.74
2015-12-29,full,macro,91.44
2015-12-29,full,sentiment,62.12
2015-12-29,full,valuation,80.58
2015-12-29,rolling20y,leverage,41.72
2015-12-29,rolling20y,liquidity,38.67
2015-12-29,rolling20y,macro,91.44
2015-12-29,rolling20y,sentiment,69.15
2015-12-29,rolling20y,valuation,64.24
2015-12-30,full,leverage,50.2
2015-12-30,full,liquidity,36.35
2015-12-30,full,macro,92.01
2015-12-30,full,sentiment,53.98
2015-12-30,full,valuation,80.58
2015-12-30,rolling20y,leverage,41.65
2015-12-30,rolling20y,liquidity,38.29
2015-12-30,rolling20y,macro,92.01
2015-12-30,rolling20y,sentiment,61.94
2015-12-30,rolling20y,valuation,64.24
2015-12-31,full,leverage,50.2
2015-12-31,full,liquidity,36.42
2015-12-31,full,macro,90.37
2015-12-31,full,sentiment,48.86
2015-12-31,full,valuation,80.58
2015-12-31,rolling20y,leverage,41.65
2015-12-31,rolling20y,liquidity,38.33
2015-12-31,rolling20y,macro,90.37
2015-12-31,rolling20y,sentiment,57.01
2015-12-31,rolling20y,valuation,64.24
2016-01-01,full,leverage,49.82
2016-01-01,full,liquidity,37.28
2016-01-01,full,macro,90.37
2016-01-01,full,sentiment,48.86
2016-01-01,full,valuation,76.78
2016-01-01,rolling20y,leverage,41.41
2016-01-01,rolling20y,liquidity,39.79
2016-01-01,rolling20y,macro,90.37
2016-01-01,rolling20y,sentiment,57.01
2016-01-01,rolling20y,valuation,55.31
2016-01-04,full,leverage,49.76
2016-01-04,full,liquidity,37.63
2016-01-04,full,macro,88.37
2016-01-04,full,sentiment,36.22
2016-01-04,full,valuation,76.78
2016-01-04,rolling20y,leverage,41.32
2016-01-04,rolling20y,liquidity,40.22
2016-01-04,rolling20y,macro,88.37
2016-01-04,rolling20y,sentiment,42.9
2016-01-04,rolling20y,valuation,55.31
2016-01-05,full,leverage,49.69
2016-01-05,full,liquidity,37.55
2016-01-05,full,macro,87.74
2016-01-05,full,sentiment,43.28
2016-01-05,full,valuation,76.78
2016-01-05,rolling20y,leverage,41.22
2016-01-05,rolling20y,liquidity,40.11
2016-01-05,rolling20y,macro,87.74
2016-01-05,rolling20y,sentiment,50.89
2016-01-05,rolling20y,valuation,55.31
2016-01-06,full,leverage,49.61
2016-01-06,full,liquidity,38.26
2016-01-06,full,macro,91.22
2016-01-06,full,sentiment,36.74
2016-01-06,full,valuation,76.78
2016-01-06,rolling20y,leverage,41.1
2016-01-06,rolling20y,liquidity,40.83
2016-01-06,rolling20y,macro,91.22
2016-01-06,rolling20y,sentiment,43.59
2016-01-06,rolling20y,valuation,55.31
2016-01-07,full,leverage,49.49
2016-01-07,full,liquidity,38.26
2016-01-07,full,macro,90.39
2016-01-07,full,sentiment,18.67
2016-01-07,full,valuation,76.78
2016-01-07,rolling20y,leverage,40.93
2016-01-07,rolling20y,liquidity,40.86
2016-01-07,rolling20y,macro,90.39
2016-01-07,rolling20y,sentiment,22.48
2016-01-07,rolling20y,valuation,55.31
2016-01-08,full,leverage,49.34
2016-01-08,full,liquidity,38.47
2016-01-08,full,macro,90.99
2016-01-08,full,sentiment,13.94
2016-01-08,full,valuation,76.78
2016-01-08,rolling20y,leverage,40.7
2016-01-08,rolling20y,liquidity,41.05
2016-01-08,rolling20y,macro,90.99
2016-01-08,rolling20y,sentiment,16.65
2016-01-08,rolling20y,valuation,55.31
2016-01-11,full,leverage,49.39
2016-01-11,full,liquidity,38.08
2016-01-11,full,macro,93.2
2016-01-11,full,sentiment,21.18
2016-01-11,full,valuation,76.78
2016-01-11,rolling20y,leverage,40.78
2016-01-11,rolling20y,liquidity,40.71
2016-01-11,rolling20y,macro,93.2
2016-01-11,rolling20y,sentiment,25.48
2016-01-11,rolling20y,valuation,55.31
2016-01-12,full,leverage,49.45
2016-01-12,full,liquidity,38.61
2016-01-12,full,macro,94.7
2016-01-12,full,sentiment,28.2
2016-01-12,full,valuation,76.78
2016-01-12,rolling20y,leverage,40.86
2016-01-12,rolling20y,liquidity,41.19
2016-01-12,rolling20y,macro,94.7
2016-01-12,rolling20y,sentiment,33.64
2016-01-12,rolling20y,valuation,55.31
2016-01-13,full,leverage,49.5
2016-01-13,full,liquidity,39.25
2016-01-13,full,macro,94.67
2016-01-13,full,sentiment,18.01
2016-01-13,full,valuation,76.78
2016-01-13,rolling20y,leverage,40.94
2016-01-13,rolling20y,liquidity,41.8
2016-01-13,rolling20y,macro,94.67
2016-01-13,rolling20y,sentiment,21.65
2016-01-13,rolling20y,valuation,55.31
2016-01-14,full,leverage,49.15
2016-01-14,full,liquidity,39.11
2016-01-14,full,macro,95.7
2016-01-14,full,sentiment,22.5
2016-01-14,full,valuation,76.78
2016-01-14,rolling20y,leverage,40.41
2016-01-14,rolling20y,liquidity,41.75
2016-01-14,rolling20y,macro,95.7
2016-01-14,rolling20y,sentiment,27.06
2016-01-14,rolling20y,valuation,55.31
2016-01-15,full,leverage,49.07
2016-01-15,full,liquidity,39.45
2016-01-15,full,macro,94.5
2016-01-15,full,sentiment,13.9
2016-01-15,full,valuation,76.78
2016-01-15,rolling20y,leverage,40.3
2016-01-15,rolling20y,liquidity,42.0
2016-01-15,rolling20y,macro,94.5
2016-01-15,rolling20y,sentiment,16.61
2016-01-15,rolling20y,valuation,55.31
2016-01-18,full,leverage,49.07
2016-01-18,full,liquidity,39.45
2016-01-18,full,macro,94.5
2016-01-18,full,sentiment,13.9
2016-01-18,full,valuation,76.78
2016-01-18,rolling20y,leverage,40.3
2016-01-18,rolling20y,liquidity,42.0
2016-01-18,rolling20y,macro,94.5
2016-01-18,rolling20y,sentiment,16.61
2016-01-18,rolling20y,valuation,55.31
2016-01-19,full,leverage,49.19
2016-01-19,full,liquidity,39.41
2016-01-19,full,macro,95.97
2016-01-19,full,sentiment,15.74
2016-01-19,full,valuation,76.78
2016-01-19,rolling20y,leverage,40.48
2016-01-19,rolling20y,liquidity,41.97
2016-01-19,rolling20y,macro,95.97
2016-01-19,rolling20y,sentiment,18.85
2016-01-19,rolling20y,valuation,55.31
2016-01-20,full,leverage,48.99
2016-01-20,full,liquidity,39.28
2016-01-20,full,macro,95.21
2016-01-20,full,sentiment,12.76
2016-01-20,full,valuation,76.78
2016-01-20,rolling20y,leverage,40.18
2016-01-20,rolling20y,liquidity,41.78
2016-01-20,rolling20y,macro,95.21
2016-01-20,rolling20y,sentiment,15.33
2016-01-20,rolling20y,valuation,55.31
2016-01-21,full,leverage,48.86
2016-01-21,full,liquidity,39.19
2016-01-21,full,macro,93.18
2016-01-21,full,sentiment,14.31
2016-01-21,full,valuation,76.78
2016-01-21,rolling20y,leverage,39.98
2016-01-21,rolling20y,liquidity,41.75
2016-01-21,rolling20y,macro,93.18
2016-01-21,rolling20y,sentiment,17.1
2016-01-21,rolling20y,valuation,55.31
2016-01-22,full,leverage,48.93
2016-01-22,full,liquidity,39.05
2016-01-22,full,macro,93.38
2016-01-22,full,sentiment,28.71
2016-01-22,full,valuation,76.78
2016-01-22,rolling20y,leverage,40.09
2016-01-22,rolling20y,liquidity,41.65
2016-01-22,rolling20y,macro,93.38
2016-01-22,rolling20y,sentiment,34.31
2016-01-22,rolling20y,valuation,55.31
2016-01-25,full,leverage,48.87
2016-01-25,full,liquidity,39.47
2016-01-25,full,macro,95.41
2016-01-25,full,sentiment,21.83
2016-01-25,full,valuation,76.78
2016-01-25,rolling20y,leverage,40.01
2016-01-25,rolling20y,liquidity,41.96
2016-01-25,rolling20y,macro,95.41
2016-01-25,rolling20y,sentiment,26.24
2016-01-25,rolling20y,valuation,55.31
2016-01-26,full,leverage,48.84
2016-01-26,full,liquidity,39.51
2016-01-26,full,macro,92.85
2016-01-26,full,sentiment,28.15
2016-01-26,full,valuation,76.78
2016-01-26,rolling20y,leverage,39.96
2016-01-26,rolling20y,liquidity,42.03
2016-01-26,rolling20y,macro,92.85
2016-01-26,rolling20y,sentiment,33.63
2016-01-26,rolling20y,valuation,55.31
2016-01-27,full,leverage,48.85
2016-01-27,full,liquidity,39.27
2016-01-27,full,macro,90.76
2016-01-27,full,sentiment,25.52
2016-01-27,full,valuation,76.78
2016-01-27,rolling20y,leverage,39.96
2016-01-27,rolling20y,liquidity,41.86
2016-01-27,rolling20y,macro,90.76
2016-01-27,rolling20y,sentiment,30.64
2016-01-27,rolling20y,valuation,55.31
2016-01-28,full,leverage,48.82
2016-01-28,full,liquidity,39.55
2016-01-28,full,macro,93.09
2016-01-28,full,sentiment,28.48
2016-01-28,full,valuation,76.78
2016-01-28,rolling20y,leverage,39.93
2016-01-28,rolling20y,liquidity,42.17
2016-01-28,rolling20y,macro,93.09
2016-01-28,rolling20y,sentiment,34.03
2016-01-28,rolling20y,valuation,55.31
